,Date_of_Journey,Route,Dep_Time,Arrival_Time,Duration,Additional_Info,Price,Airline_en,Source_en,Destination_en,Route_en,Additional_Info_en,Total_Stops_en,Duration_en,Dep_Time_Full,Arr_Time_Full,Date_of_Journey_Timestamp,Date_of_Journey_Dayname,Date_of_Journey_Dayname_en,Weekday_vs_Weekend,Departure_Hour,Departure_Minute,Arrival_Hour,Arrival_Minute,Part_of_Day,Part_of_Day_en,Airline_Air Asia,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Banglore,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Banglore,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi,Total_Stops_1 stop,Total_Stops_2 stops,Total_Stops_3 stops,Total_Stops_4 stops,Total_Stops_non-stop
76,2019-04-03,BLR → DEL,11:40,14:30,2h 50m,Null,3898,2,0,2,18,7,4,170,2019-04-03 11:40:00,2019-04-03 14:30:00,1554249600.0,Wednesday,6,1,11,40,14,30,Morning,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
77,2019-04-03,BOM → HYD,06:25,07:55,1h 30m,Null,4049,3,4,3,48,7,4,90,2019-04-03 06:25:00,2019-04-03 07:55:00,1554249600.0,Wednesday,6,1,6,25,7,55,Morning,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
78,2019-06-15,DEL → BOM → COK,17:30,12:35 16 Jun,19h 5m,In-flight meal not included,10262,4,2,1,104,5,0,1145,2019-06-15 17:30:00,2019-06-16 12:35:00,1560556800.0,Saturday,2,0,17,30,12,35,Evening,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
79,2019-03-21,MAA → CCU,08:20,10:35,2h 15m,No check-in baggage included,3332,8,1,4,127,6,4,135,2019-03-21 08:20:00,2019-03-21 10:35:00,1553126400.0,Thursday,4,1,8,20,10,35,Morning,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
80,2019-06-09,CCU → BOM → BLR,21:10,12:00 10 Jun,14h 50m,In-flight meal not included,10844,4,3,0,66,5,0,890,2019-06-09 21:10:00,2019-10-06 12:00:00,1560038400.0,Sunday,3,0,21,10,12,0,Night,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
81,2019-03-24,BLR → DEL,19:55,22:35,2h 40m,Null,7229,4,0,5,18,7,4,160,2019-03-24 19:55:00,2019-03-24 22:35:00,1553385600.0,Sunday,3,0,19,55,22,35,Evening,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
82,2019-05-06,CCU → BOM → BLR,06:30,04:40 07 May,22h 10m,Null,13941,4,3,0,66,7,0,1330,2019-05-06 06:30:00,2019-07-05 04:40:00,1557100800.0,Monday,1,1,6,30,4,40,Morning,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
83,2019-06-27,DEL → BOM → COK,11:25,21:00,9h 35m,Null,5894,3,2,1,104,7,0,575,2019-06-27 11:25:00,2019-06-27 21:00:00,1561593600.0,Thursday,4,1,11,25,21,0,Morning,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
84,2019-05-18,DEL → BOM → COK,09:00,19:00,10h,Null,10197,6,2,1,104,7,0,600,2019-05-18 09:00:00,2019-05-18 19:00:00,1558137600.0,Saturday,2,0,9,0,19,0,Morning,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
85,2019-03-06,BLR → BOM → DEL,14:05,11:25 07 Mar,21h 20m,In-flight meal not included,13712,4,0,5,5,5,0,1280,2019-03-06 14:05:00,2019-07-03 11:25:00,1551830400.0,Wednesday,6,1,14,5,11,25,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
86,2019-06-24,DEL → MAA → COK,02:00,07:25,5h 25m,Null,5636,3,2,1,121,7,0,325,2019-06-24 02:00:00,2019-06-24 07:25:00,1561334400.0,Monday,1,1,2,0,7,25,Night,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
87,2019-06-06,DEL → JAI → BOM → COK,09:40,04:25 07 Jun,18h 45m,Null,13014,4,2,1,116,7,1,1125,2019-06-06 09:40:00,2019-07-06 04:25:00,1559779200.0,Thursday,4,1,9,40,4,25,Morning,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
88,2019-04-01,CCU → BOM → BLR,08:25,20:45,12h 20m,In-flight meal not included,7064,4,3,0,66,5,0,740,2019-04-01 08:25:00,2019-04-01 20:45:00,1554076800.0,Monday,1,1,8,25,20,45,Morning,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
89,2019-05-24,CCU → DEL → BLR,20:25,14:25 25 May,18h,In-flight meal not included,10703,4,3,0,73,5,0,1080,2019-05-24 20:25:00,2019-05-25 14:25:00,1558656000.0,Friday,0,1,20,25,14,25,Evening,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
90,2019-05-27,DEL → HYD → COK,13:15,22:30,9h 15m,Null,9646,6,2,1,111,7,0,555,2019-05-27 13:15:00,2019-05-27 22:30:00,1558915200.0,Monday,1,1,13,15,22,30,Afternoon,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
91,2019-03-06,DEL → BOM → COK,02:15,13:20,11h 5m,Null,17057,6,2,1,104,7,0,665,2019-03-06 02:15:00,2019-03-06 13:20:00,1551830400.0,Wednesday,6,1,2,15,13,20,Night,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
92,2019-03-12,BLR → BOM → DEL,16:55,10:25 13 Mar,17h 30m,Null,13817,4,0,5,5,7,0,1050,2019-03-12 16:55:00,2019-03-13 10:25:00,1552348800.0,Tuesday,5,1,16,55,10,25,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
93,2019-03-06,DEL → BHO → BOM → COK,05:55,19:15,13h 20m,Null,13748,1,2,1,102,7,1,800,2019-03-06 05:55:00,2019-03-06 19:15:00,1551830400.0,Wednesday,6,1,5,55,19,15,Morning,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
94,2019-04-21,CCU → BLR,20:45,23:20,2h 35m,Null,4880,1,3,0,64,7,4,155,2019-04-21 20:45:00,2019-04-21 23:20:00,1555804800.0,Sunday,3,0,20,45,23,20,Evening,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
95,2019-06-21,MAA → CCU,05:15,07:40,2h 25m,Null,3540,3,1,4,127,7,4,145,2019-06-21 05:15:00,2019-06-21 07:40:00,1561075200.0,Friday,0,1,5,15,7,40,Morning,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
96,2019-05-15,BLR → DEL,05:55,08:35,2h 40m,No check-in baggage included,3257,8,0,2,18,6,4,160,2019-05-15 05:55:00,2019-05-15 08:35:00,1557878400.0,Wednesday,6,1,5,55,8,35,Morning,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
97,2019-06-03,BLR → DEL,19:50,22:50,3h,In-flight meal not included,6478,4,0,2,18,5,4,180,2019-06-03 19:50:00,2019-06-03 22:50:00,1559520000.0,Monday,1,1,19,50,22,50,Evening,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
98,2019-06-18,BOM → HYD,07:05,08:30,1h 25m,Null,8040,4,4,3,48,7,4,85,2019-06-18 07:05:00,2019-06-18 08:30:00,1560816000.0,Tuesday,5,1,7,5,8,30,Morning,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
99,2019-06-12,DEL → ATQ → BOM → COK,20:00,12:35 13 Jun,16h 35m,Null,14300,4,2,1,99,7,1,995,2019-06-12 20:00:00,2019-06-13 12:35:00,1560297600.0,Wednesday,6,1,20,0,12,35,Evening,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
100,2019-05-15,CCU → BOM → BLR,08:25,20:45,12h 20m,Null,14781,4,3,0,66,7,0,740,2019-05-15 08:25:00,2019-05-15 20:45:00,1557878400.0,Wednesday,6,1,8,25,20,45,Morning,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
101,2019-06-09,CCU → BOM → BLR,20:00,08:15 10 Jun,12h 15m,Null,14939,4,3,0,66,7,0,735,2019-06-09 20:00:00,2019-10-06 08:15:00,1560038400.0,Sunday,3,0,20,0,8,15,Evening,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
102,2019-06-24,DEL → BOM → COK,20:55,04:25 25 Jun,7h 30m,In-flight meal not included,10262,4,2,1,104,5,0,450,2019-06-24 20:55:00,2019-06-25 04:25:00,1561334400.0,Monday,1,1,20,55,4,25,Evening,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
103,2019-05-12,CCU → MAA → BLR,14:35,14:35 13 May,24h,Null,6528,1,3,0,90,7,0,1440,2019-05-12 14:35:00,2019-05-13 14:35:00,1557619200.0,Sunday,3,0,14,35,14,35,Afternoon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
104,2019-05-01,BLR → DEL,06:10,08:55,2h 45m,Null,6121,1,0,2,18,7,4,165,2019-05-01 06:10:00,2019-05-01 08:55:00,1556668800.0,Wednesday,6,1,6,10,8,55,Morning,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
105,2019-05-18,DEL → JAI → BOM → COK,19:30,04:25 19 May,8h 55m,In-flight meal not included,13029,4,2,1,116,5,1,535,2019-05-18 19:30:00,2019-05-19 04:25:00,1558137600.0,Saturday,2,0,19,30,4,25,Evening,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
106,2019-03-27,DEL → BOM → COK,11:40,18:50,7h 10m,Null,11421,6,2,1,104,7,0,430,2019-03-27 11:40:00,2019-03-27 18:50:00,1553644800.0,Wednesday,6,1,11,40,18,50,Morning,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
107,2019-03-27,DEL → BOM → COK,04:45,19:15,14h 30m,Null,7574,6,2,1,104,7,0,870,2019-03-27 04:45:00,2019-03-27 19:15:00,1553644800.0,Wednesday,6,1,4,45,19,15,Night,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
108,2019-05-09,DEL → JDH → BOM → COK,12:55,19:15 10 May,30h 20m,Null,11596,1,2,1,117,7,1,1820,2019-05-09 12:55:00,2019-10-05 19:15:00,1557360000.0,Thursday,4,1,12,55,19,15,Afternoon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
109,2019-05-24,DEL → AMD → BOM → COK,23:05,19:00 25 May,19h 55m,Null,15129,4,2,1,97,7,1,1195,2019-05-24 23:05:00,2019-05-25 19:00:00,1558656000.0,Friday,0,1,23,5,19,0,Night,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
110,2019-03-18,BLR → BOM → DEL,14:05,05:05 16 Mar,15h,Null,13555,4,0,5,5,7,0,900,2019-03-18 14:05:00,2019-03-16 05:05:00,1552867200.0,Monday,1,1,14,5,5,5,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
111,2019-04-12,BLR → DEL,18:55,21:50,2h 55m,Null,5780,3,0,2,18,7,4,175,2019-04-12 18:55:00,2019-04-12 21:50:00,1555027200.0,Friday,0,1,18,55,21,50,Evening,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
112,2019-05-12,CCU → DEL → BLR,20:20,09:05 13 May,12h 45m,Null,9397,10,3,0,73,7,0,765,2019-05-12 20:20:00,2019-05-13 09:05:00,1557619200.0,Sunday,3,0,20,20,9,5,Evening,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
113,2019-03-06,DEL → BOM → COK,18:15,04:25 07 Mar,10h 10m,Null,17024,4,2,1,104,7,0,610,2019-03-06 18:15:00,2019-07-03 04:25:00,1551830400.0,Wednesday,6,1,18,15,4,25,Evening,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
114,2019-06-27,DEL → BOM → COK,07:00,12:55,5h 55m,Null,5281,2,2,1,104,7,0,355,2019-06-27 07:00:00,2019-06-27 12:55:00,1561593600.0,Thursday,4,1,7,0,12,55,Morning,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
115,2019-05-18,DEL → HYD → COK,07:05,22:30,15h 25m,Null,10348,6,2,1,111,7,0,925,2019-05-18 07:05:00,2019-05-18 22:30:00,1558137600.0,Saturday,2,0,7,5,22,30,Morning,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
116,2019-03-06,DEL → MAA → COK,17:20,09:25 07 Mar,16h 5m,Null,12677,1,2,1,121,7,0,965,2019-03-06 17:20:00,2019-07-03 09:25:00,1551830400.0,Wednesday,6,1,17,20,9,25,Evening,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
117,2019-03-03,DEL → BOM → COK,15:25,01:35 04 Mar,10h 10m,Null,15147,6,2,1,104,7,0,610,2019-03-03 15:25:00,2019-04-03 01:35:00,1551571200.0,Sunday,3,0,15,25,1,35,Afternoon,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
118,2019-06-12,BLR → DEL,07:00,09:40,2h 40m,Null,4668,10,0,2,18,7,4,160,2019-06-12 07:00:00,2019-06-12 09:40:00,1560297600.0,Wednesday,6,1,7,0,9,40,Morning,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
119,2019-05-09,DEL → BOM → COK,07:05,19:00,11h 55m,Null,15554,4,2,1,104,7,0,715,2019-05-09 07:05:00,2019-05-09 19:00:00,1557360000.0,Thursday,4,1,7,5,19,0,Morning,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
120,2019-04-09,BLR → DEL,05:55,08:35,2h 40m,Null,3971,8,0,2,18,7,4,160,2019-04-09 05:55:00,2019-04-09 08:35:00,1554768000.0,Tuesday,5,1,5,55,8,35,Morning,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
121,2019-05-03,BOM → HYD,15:00,16:25,1h 25m,Null,3100,1,4,3,48,7,4,85,2019-05-03 15:00:00,2019-05-03 16:25:00,1556841600.0,Friday,0,1,15,0,16,25,Afternoon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
122,2019-05-06,CCU → BOM → BLR,20:00,10:05 07 May,14h 5m,In-flight meal not included,9663,4,3,0,66,5,0,845,2019-05-06 20:00:00,2019-07-05 10:05:00,1557100800.0,Monday,1,1,20,0,10,5,Evening,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
123,2019-03-01,DEL → BOM → COK,23:00,19:15 02 Mar,20h 15m,Null,27430,1,2,1,104,7,0,1215,2019-03-01 23:00:00,2019-02-03 19:15:00,1551398400.0,Friday,0,1,23,0,19,15,Night,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
124,2019-05-12,MAA → CCU,05:15,07:40,2h 25m,Null,3540,3,1,4,127,7,4,145,2019-05-12 05:15:00,2019-05-12 07:40:00,1557619200.0,Sunday,3,0,5,15,7,40,Morning,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
125,2019-05-21,CCU → BBI → BOM → BLR,12:00,11:10 22 May,23h 10m,Null,10676,1,3,0,61,7,1,1390,2019-05-21 12:00:00,2019-05-22 11:10:00,1558396800.0,Tuesday,5,1,12,0,11,10,Afternoon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
126,2019-06-12,CCU → BOM → BLR,14:05,08:15 13 Jun,18h 10m,Null,13044,4,3,0,66,7,0,1090,2019-06-12 14:05:00,2019-06-13 08:15:00,1560297600.0,Wednesday,6,1,14,5,8,15,Afternoon,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
127,2019-05-06,CCU → BOM → BLR,20:00,12:00 07 May,16h,Null,14388,4,3,0,66,7,0,960,2019-05-06 20:00:00,2019-07-05 12:00:00,1557100800.0,Monday,1,1,20,0,12,0,Evening,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
128,2019-06-24,BLR → DEL,04:00,06:50,2h 50m,Null,3943,3,0,2,18,7,4,170,2019-06-24 04:00:00,2019-06-24 06:50:00,1561334400.0,Monday,1,1,4,0,6,50,Night,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
129,2019-06-03,MAA → CCU,14:45,17:05,2h 20m,Null,3597,3,1,4,127,7,4,140,2019-06-03 14:45:00,2019-06-03 17:05:00,1559520000.0,Monday,1,1,14,45,17,5,Afternoon,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
130,2019-03-21,BLR → MAA → DEL,11:50,19:50,8h,Null,5932,1,0,5,28,7,0,480,2019-03-21 11:50:00,2019-03-21 19:50:00,1553126400.0,Thursday,4,1,11,50,19,50,Morning,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
131,2019-06-15,DEL → BOM → COK,11:30,04:25 16 Jun,16h 55m,In-flight meal not included,10262,4,2,1,104,5,0,1015,2019-06-15 11:30:00,2019-06-16 04:25:00,1560556800.0,Saturday,2,0,11,30,4,25,Morning,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
132,2019-05-12,DEL → COK,14:40,17:50,3h 10m,Null,6216,10,2,1,106,7,4,190,2019-05-12 14:40:00,2019-05-12 17:50:00,1557619200.0,Sunday,3,0,14,40,17,50,Afternoon,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
133,2019-06-15,CCU → BLR,20:25,23:10,2h 45m,Null,4804,3,3,0,64,7,4,165,2019-06-15 20:25:00,2019-06-15 23:10:00,1560556800.0,Saturday,2,0,20,25,23,10,Evening,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
134,2019-05-21,DEL → BOM → COK,11:30,01:30 22 May,14h,Null,14067,6,2,1,104,7,0,840,2019-05-21 11:30:00,2019-05-22 01:30:00,1558396800.0,Tuesday,5,1,11,30,1,30,Morning,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
135,2019-05-18,DEL → AMD → BOM → COK,19:10,19:00 19 May,23h 50m,Null,15129,4,2,1,97,7,1,1430,2019-05-18 19:10:00,2019-05-19 19:00:00,1558137600.0,Saturday,2,0,19,10,19,0,Evening,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
136,2019-06-06,DEL → NAG → BOM → COK,06:45,04:25 07 Jun,21h 40m,Null,13376,4,2,1,122,7,1,1300,2019-06-06 06:45:00,2019-07-06 04:25:00,1559779200.0,Thursday,4,1,6,45,4,25,Morning,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
137,2019-06-27,DEL → GOI → BOM → COK,22:00,19:15 28 Jun,21h 15m,Null,10441,1,2,1,108,7,1,1275,2019-06-27 22:00:00,2019-06-28 19:15:00,1561593600.0,Thursday,4,1,22,0,19,15,Night,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
138,2019-05-24,BLR → DEL,06:00,08:45,2h 45m,In-flight meal not included,4030,4,0,2,18,5,4,165,2019-05-24 06:00:00,2019-05-24 08:45:00,1558656000.0,Friday,0,1,6,0,8,45,Morning,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
139,2019-03-03,DEL → BOM → COK,08:00,18:50,10h 50m,Null,17024,4,2,1,104,7,0,650,2019-03-03 08:00:00,2019-03-03 18:50:00,1551571200.0,Sunday,3,0,8,0,18,50,Morning,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
140,2019-04-09,DEL → BOM → COK,17:30,01:30 10 Apr,8h,Null,13017,6,2,1,104,7,0,480,2019-04-09 17:30:00,2019-10-04 01:30:00,1554768000.0,Tuesday,5,1,17,30,1,30,Evening,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
141,2019-06-06,CCU → BOM → BLR,23:30,07:45 07 Jun,8h 15m,Null,6686,2,3,0,66,7,0,495,2019-06-06 23:30:00,2019-07-06 07:45:00,1559779200.0,Thursday,4,1,23,30,7,45,Night,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
142,2019-06-15,DEL → MAA → COK,02:00,07:25,5h 25m,Null,5636,3,2,1,121,7,0,325,2019-06-15 02:00:00,2019-06-15 07:25:00,1560556800.0,Saturday,2,0,2,0,7,25,Night,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
143,2019-06-09,DEL → HYD → COK,07:35,16:10,8h 35m,Null,6442,3,2,1,111,7,0,515,2019-06-09 07:35:00,2019-06-09 16:10:00,1560038400.0,Sunday,3,0,7,35,16,10,Morning,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
144,2019-05-21,DEL → HYD → COK,13:05,00:55 22 May,11h 50m,Null,9486,6,2,1,111,7,0,710,2019-05-21 13:05:00,2019-05-22 00:55:00,1558396800.0,Tuesday,5,1,13,5,0,55,Afternoon,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
145,2019-05-21,CCU → BOM → BLR,20:00,23:35 22 May,27h 35m,In-flight meal not included,10844,4,3,0,66,5,0,1655,2019-05-21 20:00:00,2019-05-22 23:35:00,1558396800.0,Tuesday,5,1,20,0,23,35,Evening,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
146,2019-06-03,DEL → ATQ → BOM → COK,20:00,04:25 04 Jun,8h 25m,In-flight meal not included,15318,4,2,1,99,5,1,505,2019-06-03 20:00:00,2019-04-06 04:25:00,1559520000.0,Monday,1,1,20,0,4,25,Evening,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
147,2019-04-03,DEL → MAA → COK,12:30,09:25 04 Apr,20h 55m,Null,5117,1,2,1,121,7,0,1255,2019-04-03 12:30:00,2019-04-04 09:25:00,1554249600.0,Wednesday,6,1,12,30,9,25,Afternoon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
148,2019-06-24,DEL → BLR → COK,15:10,20:00,4h 50m,Null,6147,3,2,1,103,7,0,290,2019-06-24 15:10:00,2019-06-24 20:00:00,1561334400.0,Monday,1,1,15,10,20,0,Afternoon,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
149,2019-06-09,DEL → BOM → COK,12:50,21:00,8h 10m,Null,7005,6,2,1,104,7,0,490,2019-06-09 12:50:00,2019-06-09 21:00:00,1560038400.0,Sunday,3,0,12,50,21,0,Afternoon,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
150,2019-04-03,CCU → BLR,22:20,00:40 04 Apr,2h 20m,Null,3873,8,3,0,64,7,4,140,2019-04-03 22:20:00,2019-04-04 00:40:00,1554249600.0,Wednesday,6,1,22,20,0,40,Night,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
151,2019-03-21,DEL → BDQ → BOM → COK,18:25,18:50 22 Mar,24h 25m,In-flight meal not included,9270,4,2,1,101,5,1,1465,2019-03-21 18:25:00,2019-03-22 18:50:00,1553126400.0,Thursday,4,1,18,25,18,50,Evening,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
152,2019-06-27,BLR → DEL,11:40,14:30,2h 50m,Null,3898,2,0,2,18,7,4,170,2019-06-27 11:40:00,2019-06-27 14:30:00,1561593600.0,Thursday,4,1,11,40,14,30,Morning,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
153,2019-05-12,CCU → BOM → BLR,08:25,20:45,12h 20m,Null,14781,4,3,0,66,7,0,740,2019-05-12 08:25:00,2019-05-12 20:45:00,1557619200.0,Sunday,3,0,8,25,20,45,Morning,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
154,2019-05-24,CCU → BOM → BLR,20:00,08:15 25 May,12h 15m,In-flight meal not included,8586,4,3,0,66,5,0,735,2019-05-24 20:00:00,2019-05-25 08:15:00,1558656000.0,Friday,0,1,20,0,8,15,Evening,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
